id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
227564,Somalia,SOM,0.33029,42.265575,"[0.33029, 42.265575]",Recommended figure,Disaster,total,1200,2025-03-15,2025-03-09,2025-03-15,2025,31158,Somalia: Drought - Lower Juba - 01/03/2025,,,2025-03-01,2025-03-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Afmadow, Lower Juba, Somalia; Jamaame, Lower Juba, Somalia","0.5909, 41.78618; 0.06968, 42.74497",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-09T21:53:31.297252Z,"Somalia: 1,200 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 1200 people were displaced from Jamaame, Lower Juba towards Afmadow, Lower Juba, arriving in the week of 09 March 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
227563,Somalia,SOM,3.09074,46.26398,"[3.09074, 46.26398]",Recommended figure,Conflict,total,45,2025-03-15,2025-03-09,2025-03-15,2025,39466,Somalia: Unclear/Unknown - Middle Shabelle - 01/03/2025,,,2025-03-01,2025-03-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Cadale, Middle Shabele, Somalia","3.09074, 46.26398",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-09T21:53:31.187466Z,"Somalia: 45 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 45 people were displaced from and towards Cadale, Middle Shabelle , arriving in the week of 09 March 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
227562,Somalia,SOM,3.40329,45.61273,"[3.40329, 45.61273]",Recommended figure,Conflict,total,10,2025-03-15,2025-03-09,2025-03-15,2025,39472,Somalia: Unclear/Unknown - Hiraan - 01/03/2025,,,2025-03-01,2025-03-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Jalalaqsi, Hiiraan, Somalia","3.40329, 45.61273",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-09T21:53:31.115594Z,"Somalia: 10 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 10 people were displaced from and towards Jalalaqsi, Hiraan , arriving in the week of 09 March 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
227561,Somalia,SOM,2.99337,45.56808,"[2.99337, 45.56808]",Recommended figure,Conflict,total,74,2025-03-15,2025-03-09,2025-03-15,2025,39466,Somalia: Unclear/Unknown - Middle Shabelle - 01/03/2025,,,2025-03-01,2025-03-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Jowhar, Middle Shabele, Somalia","2.99337, 45.56808",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-09T21:53:31.061479Z,"Somalia: 74 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 74 people were displaced from and towards Jowhar, Middle Shabelle , arriving in the week of 09 March 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
227548,Somalia,SOM,8.991145,46.09746,"[8.991145, 46.09746]",Recommended figure,Conflict,total,31,2025-03-15,2025-03-09,2025-03-15,2025,39475,Somalia: Unclear/Unknown - Togdheer - 01/03/2025,,,2025-03-01,2025-03-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Burao, Togdheer, Somalia; Buuhoodle, Togdheer, Somalia","9.52213, 45.53363; 8.46016, 46.66129",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-09T21:53:30.374037Z,"Somalia: 31 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 31 people were displaced from Buuhoodle, Togdheer towards Burco, Togdheer, arriving in the week of 09 March 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
227558,Somalia,SOM,10.61616,47.36795,"[10.61616, 47.36795]",Recommended figure,Conflict,total,35,2025-03-15,2025-03-09,2025-03-15,2025,39468,Somalia: Unclear/Unknown - Sanaag - 01/03/2025,,,2025-03-01,2025-03-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Ceerigaabo, Sanaag, Somalia","10.61616, 47.36795",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-09T21:53:30.904815Z,"Somalia: 35 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 35 people were displaced from and towards Ceerigaabo, Sanaag , arriving in the week of 09 March 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
227557,Somalia,SOM,4.245165,43.715590000000006,"[4.245165, 43.715590000000006]",Recommended figure,Disaster,total,42,2025-03-15,2025-03-09,2025-03-15,2025,31152,Somalia: Drought - Bakool - 01/03/2025,,,2025-03-01,2025-03-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Ceel Barde, Bakool, Somalia; Waajid, Bakool, Somalia","4.67388, 43.99833; 3.81645, 43.43285",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-09T21:53:30.852114Z,"Somalia: 42 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 42 people were displaced from Waajid, Bakool towards Ceel Barde, Bakool, arriving in the week of 09 March 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
227556,Somalia,SOM,4.431395,43.952275,"[4.431395, 43.952275]",Recommended figure,Disaster,total,42,2025-03-15,2025-03-09,2025-03-15,2025,31152,Somalia: Drought - Bakool - 01/03/2025,,,2025-03-01,2025-03-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Ceel Barde, Bakool, Somalia; Xudur, Bakool, Somalia","4.67388, 43.99833; 4.18891, 43.90622",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-09T21:53:30.797276Z,"Somalia: 42 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 42 people were displaced from Xudur, Bakool towards Ceel Barde, Bakool, arriving in the week of 09 March 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
227555,Somalia,SOM,1.19798,42.7408,"[1.19798, 42.7408]",Recommended figure,Conflict,total,22,2025-03-15,2025-03-09,2025-03-15,2025,39474,Somalia: Unclear/Unknown - Middle Juba - 01/03/2025,,,2025-03-01,2025-03-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Bu'aale, Middle Juba, Somalia","1.19798, 42.7408",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-09T21:53:30.741221Z,"Somalia: 22 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 22 people were displaced from and towards Bu'aale, Middle Juba , arriving in the week of 09 March 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
227554,Somalia,SOM,0.64467,43.05657,"[0.64467, 43.05657]",Recommended figure,Conflict,total,33,2025-03-15,2025-03-09,2025-03-15,2025,39474,Somalia: Unclear/Unknown - Middle Juba - 01/03/2025,,,2025-03-01,2025-03-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Jilib, Middle Juba, Somalia","0.64467, 43.05657",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-09T21:53:30.689152Z,"Somalia: 33 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 33 people were displaced from and towards Jilib, Middle Juba , arriving in the week of 09 March 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
227553,Somalia,SOM,1.62863,42.06274,"[1.62863, 42.06274]",Recommended figure,Conflict,total,33,2025-03-15,2025-03-09,2025-03-15,2025,39474,Somalia: Unclear/Unknown - Middle Juba - 01/03/2025,,,2025-03-01,2025-03-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Saakow, Middle Juba, Somalia","1.62863, 42.06274",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-09T21:53:30.637833Z,"Somalia: 33 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 33 people were displaced from and towards Saakow, Middle Juba , arriving in the week of 09 March 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
227552,Somalia,SOM,3.40329,45.61273,"[3.40329, 45.61273]",Recommended figure,Disaster,total,34,2025-03-15,2025-03-09,2025-03-15,2025,31157,Somalia: Drought - Hiraan - 01/03/2025,,,2025-03-01,2025-03-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Jalalaqsi, Hiiraan, Somalia","3.40329, 45.61273",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-09T21:53:30.587242Z,"Somalia: 34 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 34 people were displaced from and towards Jalalaqsi, Hiraan , arriving in the week of 09 March 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
227551,Somalia,SOM,4.72434,45.37964,"[4.72434, 45.37964]",Recommended figure,Disaster,total,43,2025-03-15,2025-03-09,2025-03-15,2025,31157,Somalia: Drought - Hiraan - 01/03/2025,,,2025-03-01,2025-03-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Belet Weyne, Hiiraan, Somalia","4.72434, 45.37964",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-09T21:53:30.536666Z,"Somalia: 43 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 43 people were displaced from and towards Belet Weyne, Hiraan , arriving in the week of 09 March 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
227550,Somalia,SOM,3.90006,45.53233,"[3.90006, 45.53233]",Recommended figure,Disaster,total,37,2025-03-15,2025-03-09,2025-03-15,2025,31157,Somalia: Drought - Hiraan - 01/03/2025,,,2025-03-01,2025-03-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bulo Burto, Hiiraan, Somalia","3.90006, 45.53233",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-09T21:53:30.477995Z,"Somalia: 37 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 37 people were displaced from and towards Bulo Burto, Hiraan , arriving in the week of 09 March 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
227723,Somalia,SOM,3.55818,42.895295000000004,"[3.55818, 42.895295000000004]",Recommended figure,Conflict,total,30,2025-03-15,2025-03-09,2025-03-15,2025,39471,Somalia: Unclear/Unknown - Bay - 01/03/2025,,,2025-03-01,2025-03-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Baidoa, Bay, Somalia; Doolow, Gedo, Somalia","3.11383, 43.6498; 4.00253, 42.14079",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T00:26:17.674037Z,"Somalia: 30 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 30 people were displaced from Baidoa, Bay towards Doolow, Gedo, arriving in the week of 09 March 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
227720,Somalia,SOM,4.122905,42.676205,"[4.122905, 42.676205]",Recommended figure,Disaster,total,6,2025-03-15,2025-03-09,2025-03-15,2025,31152,Somalia: Drought - Bakool - 01/03/2025,,,2025-03-01,2025-03-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Doolow, Gedo, Somalia; Rab Dhuure, Bakool, Somalia","4.00253, 42.14079; 4.24328, 43.21162",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T00:26:09.911354Z,"Somalia: 6 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from Rab Dhuure, Bakool towards Doolow, Gedo, arriving in the week of 09 March 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
227719,Somalia,SOM,3.2059699999999998,42.557685000000006,"[3.2059699999999998, 42.557685000000006]",Recommended figure,Conflict,total,24,2025-03-15,2025-03-09,2025-03-15,2025,39471,Somalia: Unclear/Unknown - Bay - 01/03/2025,,,2025-03-01,2025-03-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Diinsoor, Bay, Somalia; Doolow, Gedo, Somalia","2.40941, 42.97458; 4.00253, 42.14079",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T00:26:09.846302Z,"Somalia: 24 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 24 people were displaced from Diinsoor, Bay towards Doolow, Gedo, arriving in the week of 09 March 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
227717,Somalia,SOM,3.2059699999999998,42.557685000000006,"[3.2059699999999998, 42.557685000000006]",Recommended figure,Disaster,total,6,2025-03-15,2025-03-09,2025-03-15,2025,39577,Somalia: Drought - Bay - 01/03/2025,,,2025-03-01,2025-03-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Diinsoor, Bay, Somalia; Doolow, Gedo, Somalia","2.40941, 42.97458; 4.00253, 42.14079",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T00:26:09.723383Z,"Somalia: 6 displacements, 09 March - 15 March. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from Diinsoor, Bay towards Doolow, Gedo, arriving in the week of 09 March 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
